# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000286862.1	AC017037.5	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286863.1	AL513166.1	lncRNA	7	4	3	0.0627	0.0205	0.0202
ENSG00000286864.1	AC012076.1	lncRNA	1	0	1	0.0344	0.0113	0.0111
ENSG00000286865.1	AL391097.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286866.1	AC006063.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286867.1	AC008798.3	lncRNA	1	0	1	0.0243	0.0079	0.0078
ENSG00000286868.1	AC074290.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286869.1	AC022276.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286870.1	AL121981.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286871.1	AL139090.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286872.1	AC024270.4	lncRNA	2	1	1	0.0465	0.0152	0.0150
ENSG00000286873.1	AC012306.3	lncRNA	89	42	47	4.8408	1.5834	1.5590
ENSG00000286874.1	AC072054.1	lncRNA	2	0	2	0.3560	0.1164	0.1146
ENSG00000286875.1	AL121977.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286876.1	AC069540.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286877.1	AC090510.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286878.1	AC100805.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286879.1	AC093639.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286880.1	AC005258.2	lncRNA	1	2	0	0.0469	0.0154	0.0151
ENSG00000286881.1	AL358780.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286882.1	AC116428.1	lncRNA	0	16	23	0.0000	0.0000	0.0000
ENSG00000286883.1	AC005041.5	lncRNA	0	922	945	0.0000	0.0000	0.0000
ENSG00000286884.1	AC012060.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286885.1	AL138824.1	lncRNA	7	4	3	0.1432	0.0468	0.0461
ENSG00000286886.1	AJ011931.2	lncRNA	6	3	5	0.0916	0.0300	0.0295
ENSG00000286887.1	AL355881.1	lncRNA	7	7	3	0.3348	0.1095	0.1078
ENSG00000286888.1	AC006427.2	lncRNA	1	1	0	0.0430	0.0141	0.0139
ENSG00000286889.1	AC096589.1	lncRNA	7	5	2	0.0837	0.0274	0.0270
ENSG00000286890.1	AC055840.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286891.1	AC080132.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286892.1	AC084212.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286893.1	AC015660.5	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286894.1	AC009141.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286895.1	AC092745.5	lncRNA	12	6	7	0.6329	0.2070	0.2038
ENSG00000286896.1	AC112236.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286897.1	AC090515.6	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286898.1	AL049569.2	lncRNA	0	506	447	0.0000	0.0000	0.0000
ENSG00000286899.1	AL139286.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286900.1	AL590235.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286901.1	Z69667.1	lncRNA	0	0	3	0.0000	0.0000	0.0000
ENSG00000286902.1	AP001595.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286903.1	AC078874.1	lncRNA	1	0	1	0.0442	0.0145	0.0142
ENSG00000286904.1	AC093675.1	lncRNA	103	92	74	8.6195	2.8194	2.7760
ENSG00000286905.1	AC108488.2	protein_coding	5	2	3	0.1037	0.0339	0.0334
ENSG00000286906.1	AL160154.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286907.1	AC123512.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286908.1	AC006459.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286909.1	AC024560.4	lncRNA	30	14	18	1.1862	0.3880	0.3820
ENSG00000286910.1	AC087269.3	lncRNA	1	0	1	0.1003	0.0328	0.0323
ENSG00000286911.1	AC009533.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286912.1	AC006008.1	lncRNA	45	24	21	2.3245	0.7603	0.7486
ENSG00000286913.1	AC092943.2	lncRNA	1	0	1	0.0416	0.0136	0.0134
ENSG00000286914.1	AL365214.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286915.1	AC096992.3	lncRNA	1	0	1	0.0574	0.0188	0.0185
ENSG00000286916.1	ABBA01045074.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000286917.1	AC022308.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286918.1	AL035411.3	lncRNA	16	5	12	0.5136	0.1680	0.1654
ENSG00000286919.1	AC133681.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286920.2	SMIM40	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000286921.1	AC004522.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286922.1	AC068787.2	lncRNA	3	0	3	0.1236	0.0404	0.0398
ENSG00000286923.1	AC004522.5	lncRNA	28	17	11	2.4539	0.8027	0.7903
ENSG00000286924.1	AL139815.1	lncRNA	9	6	3	0.2187	0.0715	0.0704
ENSG00000286926.1	AP002505.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286927.1	AC103955.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286928.1	AC012325.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286929.1	AL138954.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286931.1	AL136419.3	lncRNA	7	4	3	0.1454	0.0476	0.0468
ENSG00000286932.1	AC013716.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286933.1	AL022170.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286934.1	AC027251.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286935.1	AC079296.2	lncRNA	1	12	11	0.0554	0.0181	0.0179
ENSG00000286936.1	AL023913.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286937.1	AC055788.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286938.1	AC092849.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286939.1	U82671.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286940.1	MICB-DT	lncRNA	38	21	20	1.0564	0.3455	0.3402
ENSG00000286941.1	AC244250.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286942.1	AC017104.5	lncRNA	17	11	7	0.4850	0.1587	0.1562
ENSG00000286943.1	AP001992.2	lncRNA	1	24	21	0.0128	0.0042	0.0041
ENSG00000286944.1	AL137018.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286945.1	AL513478.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286946.1	AC024996.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286947.1	AC022467.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286948.1	AP000867.5	lncRNA	2	1	1	0.3230	0.1056	0.1040
ENSG00000286949.1	AC008969.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286950.1	AC087588.2	lncRNA	0	125	94	0.0000	0.0000	0.0000
ENSG00000286951.1	AL356113.1	lncRNA	1	1	0	0.0211	0.0069	0.0068
ENSG00000286952.1	AC093928.1	lncRNA	2	1	1	0.0465	0.0152	0.0150
ENSG00000286953.1	AC122697.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286954.1	AL033539.2	lncRNA	12	7	5	0.2159	0.0706	0.0695
ENSG00000286955.1	AC100858.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286956.1	AC117435.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286957.1	AC079776.5	lncRNA	3	0	3	0.0568	0.0186	0.0183
ENSG00000286958.1	AL365215.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286959.1	AC104383.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286960.1	AC009869.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286961.1	AC091938.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286962.1	AC027128.1	lncRNA	5	2	3	0.1882	0.0616	0.0606
ENSG00000286963.1	AC074096.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286964.1	AL136169.1	lncRNA	86	45	41	2.2201	0.7262	0.7150
ENSG00000286965.1	AC108066.2	lncRNA	1	1	0	0.0149	0.0049	0.0048
ENSG00000286966.1	AL137800.1	lncRNA	2	0	2	0.1345	0.0440	0.0433
ENSG00000286967.1	AC104167.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286968.1	FP325313.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000286969.1	AC087369.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286970.1	AC010491.2	lncRNA	5	2	3	0.0610	0.0200	0.0197
ENSG00000286971.1	AC012508.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286972.1	AL035665.2	lncRNA	1	0	1	0.0306	0.0100	0.0099
ENSG00000286973.1	AC087490.1	lncRNA	5	3	2	0.3695	0.1209	0.1190
ENSG00000286974.1	AL662884.5	lncRNA	105	57	49	2.4292	0.7946	0.7823
ENSG00000286975.1	AP005136.4	lncRNA	3	0	3	0.1021	0.0334	0.0329
ENSG00000286976.1	AC084335.1	lncRNA	13	10	3	0.1788	0.0585	0.0576
ENSG00000286977.1	Z83745.1	lncRNA	39	12	27	1.1301	0.3697	0.3640
ENSG00000286978.1	AC107067.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286979.1	AC005234.2	lncRNA	0	1	1	0.0000	0.0000	0.0000
ENSG00000286980.1	AC020584.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286981.1	AL731553.1	lncRNA	3	2	1	0.1793	0.0586	0.0577
ENSG00000286982.1	AC016931.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286983.1	AC109635.5	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286984.1	AC090578.3	lncRNA	41	21	20	0.9512	0.3111	0.3063
ENSG00000286985.1	AC022239.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286986.1	AC026736.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286987.1	AC006478.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286988.1	AC024933.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286989.1	AL691432.4	lncRNA	5	2	3	0.1571	0.0514	0.0506
ENSG00000286990.1	AC016026.2	lncRNA	20	11	9	1.1603	0.3795	0.3737
ENSG00000286991.1	AC012157.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286992.1	AP001360.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286993.1	AC035139.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286994.1	AC069243.1	lncRNA	1	0	1	0.0553	0.0181	0.0178
ENSG00000286995.1	AC092448.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286996.1	AC099332.2	lncRNA	24	11	13	1.2103	0.3959	0.3898
ENSG00000286997.1	AC005856.1	lncRNA	6	4	2	0.0817	0.0267	0.0263
ENSG00000286998.1	AC103974.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000286999.1	AL121581.3	lncRNA	0	42	42	0.0000	0.0000	0.0000
ENSG00000287000.1	AC024651.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287001.1	AC010624.5	lncRNA	2	0	2	0.1254	0.0410	0.0404
ENSG00000287002.1	AL589644.1	unprocessed_pseudogene	1	1	0	0.4674	0.1529	0.1505
ENSG00000287003.1	AC008674.1	lncRNA	1	0	1	0.0239	0.0078	0.0077
ENSG00000287004.1	AC007686.5	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287005.1	AC090018.2	lncRNA	23	13	10	0.7951	0.2601	0.2561
ENSG00000287006.1	AP003100.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287007.1	AC087683.3	lncRNA	1	1	0	0.0159	0.0052	0.0051
ENSG00000287008.1	AC099563.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287009.1	AC021037.1	lncRNA	27	35	32	1.0531	0.3445	0.3392
ENSG00000287010.1	AC130467.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287011.1	AC003077.1	lncRNA	2	20	32	0.0278	0.0091	0.0090
ENSG00000287012.1	AC108667.2	lncRNA	1	1	1	0.0424	0.0139	0.0137
ENSG00000287014.1	AC087883.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287015.1	AL161797.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287016.1	AC010996.1	lncRNA	18	8	10	0.9690	0.3169	0.3121
ENSG00000287017.1	AL591022.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287018.1	AL161717.1	lncRNA	1	1	0	0.0246	0.0081	0.0079
ENSG00000287019.1	AC095038.5	lncRNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000287020.1	AC091074.3	lncRNA	2	1	1	0.1455	0.0476	0.0469
ENSG00000287021.1	AC097462.3	lncRNA	1	1	0	0.0146	0.0048	0.0047
ENSG00000287022.1	AC079841.2	lncRNA	1	0	1	0.0281	0.0092	0.0090
ENSG00000287023.1	AC018978.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287024.1	AL022162.1	lncRNA	28	11	17	4.5862	1.5001	1.4770
ENSG00000287025.1	AC079117.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287026.1	AC068616.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287027.1	AC004464.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287028.1	AP003973.3	lncRNA	0	0	1	0.0000	0.0000	0.0000
ENSG00000287029.1	AL162713.2	lncRNA	15	7	8	0.2203	0.0720	0.0709
ENSG00000287030.1	AC107032.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287031.1	AC093307.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287032.1	AC018647.3	lncRNA	2	1	1	0.0428	0.0140	0.0138
ENSG00000287033.1	AL590101.1	lncRNA	20	4	16	1.9100	0.6247	0.6151
ENSG00000287034.1	AL050402.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287035.1	AC138470.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287036.1	AC018802.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287037.1	AC097709.1	lncRNA	0	90	86	0.0000	0.0000	0.0000
ENSG00000287038.1	AL162388.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287039.1	AC006478.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287040.1	AL590560.5	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287041.1	AC079354.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
